Temperature             Voltage	
95.85596055	0.997846554
95.92331923	0.997727155
95.99066592	0.997607757
96.05799973	0.997488358
96.12531975	0.997368959
96.19262507	0.997249561
96.2599148	0.997130162
96.32718804	0.997010763
96.39444388	0.996891365
96.46168142	0.996771966
96.52889977	0.996652568
96.59609801	0.996533169
96.66327525	0.99641377
96.73043058	0.996294372
96.79756312	0.996174973
96.86467194	0.996055575
96.93175615	0.995936176
96.99881486	0.995816777
97.06584715	0.995697379
97.13285214	0.99557798
97.1998289	0.995458582
97.26677655	0.995339183
97.33369418	0.995219784
97.4005809	0.995100386
97.46743579	0.994980987
97.53425796	0.994861589
97.60104651	0.99474219
97.66780053	0.994622791
97.73451912	0.994503393
97.80120139	0.994383994
97.86784642	0.994264596
97.93445333	0.994145197
98.0010212	0.994025798
98.06754913	0.9939064
98.13403623	0.993787001
98.2004816	0.993667603
98.26688432	0.993548204
98.3332435	0.993428805
98.39955824	0.993309407
98.46582776	0.993190008
98.53205225	0.993070609
98.59823233	0.992951211
98.66436865	0.992831812
98.73046185	0.992712414
98.79651255	0.992593015
98.86252141	0.992473616
98.92848906	0.992354218
98.99441613	0.992234819
99.06030327	0.992115421
99.12615112	0.991996022
99.1919603	0.991876623
99.25773146	0.991757225
99.32346524	0.991637826
99.38916227	0.991518428
99.4548232	0.991399029
99.52044865	0.99127963
99.58603928	0.991160232
99.65159571	0.991040833
99.71711858	0.990921435
99.78260854	0.990802036
99.84806622	0.990682637
99.91349225	0.990563239
99.97888729	0.99044384
100.044252	0.990324442
100.1095869	0.990205043
100.1748927	0.990085644
100.2401701	0.989966246
100.3054197	0.989846847
100.3706421	0.989727449
100.435838	0.98960805
100.501008	0.989488651
100.5661527	0.989369253
100.6312728	0.989249854
100.6963689	0.989130456
100.7614416	0.989011057
100.8264916	0.988891658
100.8915196	0.98877226
100.9565261	0.988652861
101.0215119	0.988533462
101.0864775	0.988414064
101.1514235	0.988294665
101.2163507	0.988175267
101.2812596	0.988055868
101.3461509	0.987936469
101.4110253	0.987817071
101.4758833	0.987697672
101.5407257	0.987578274
101.6055529	0.987458875
101.6703658	0.987339476
101.7351649	0.987220078
101.7999508	0.987100679
101.8647243	0.986981281
101.9294858	0.986861882
101.9942362	0.986742483
102.0589759	0.986623085
102.1237057	0.986503686
102.1884262	0.986384288
102.2531381	0.986264889
102.3178418	0.98614549
102.3825382	0.986026092
102.4472279	0.985906693
102.5119114	0.985787295
102.5765894	0.985667896
102.6412625	0.985548497
102.7059315	0.985429099
102.7705969	0.9853097
102.8352593	0.985190302
102.8999195	0.985070903
102.964578	0.984951504
103.0292355	0.984832106
103.0938926	0.984712707
103.1585499	0.984593308
103.2232082	0.98447391
103.287868	0.984354511
103.3525299	0.984235113
103.4171947	0.984115714
103.4818629	0.983996315
103.5465347	0.983876917
103.6112098	0.983757518
103.6758874	0.98363812
103.7405672	0.983518721
103.8052485	0.983399322
103.8699307	0.983279924
103.9346135	0.983160525
103.9992961	0.983041127
104.0639781	0.982921728
104.1286588	0.982802329
104.1933379	0.982682931
104.2580146	0.982563532
104.3226886	0.982444134
104.3873591	0.982324735
104.4520258	0.982205336
104.516688	0.982085938
104.5813451	0.981966539
104.6459967	0.981847141
104.7106422	0.981727742
104.7752811	0.981608343
104.8399127	0.981488945
104.9045367	0.981369546
104.9691523	0.981250148
105.0337591	0.981130749
105.0983565	0.98101135
105.1629441	0.980891952
105.2275211	0.980772553
105.2920871	0.980653154
105.3566416	0.980533756
105.4211839	0.980414357
105.4857136	0.980294959
105.5502302	0.98017556
105.6147329	0.980056161
105.6792214	0.979936763
105.7436951	0.979817364
105.8081533	0.979697966
105.8725957	0.979578567
105.9370215	0.979459168
106.0014304	0.97933977
106.0658217	0.979220371
106.1301949	0.979100973
106.1945494	0.978981574
106.2588847	0.978862175
106.3232003	0.978742777
106.3874956	0.978623378
106.45177	0.97850398
106.5160231	0.978384581
106.5802543	0.978265182
106.6444629	0.978145784
106.7086486	0.978026385
106.7728107	0.977906987
106.8369486	0.977787588
106.901062	0.977668189
106.9651501	0.977548791
107.0292124	0.977429392
107.0932485	0.977309994
107.1572578	0.977190595
107.2212396	0.977071196
107.2851935	0.976951798
107.349119	0.976832399
107.4130154	0.976713001
107.4768822	0.976593602
107.540719	0.976474203
107.604525	0.976354805
107.6682999	0.976235406
107.732043	0.976116007
107.7957539	0.975996609
107.8594318	0.97587721
107.9230764	0.975757812
107.9866871	0.975638413
108.0502633	0.975519014
108.1138044	0.975399616
108.17731	0.975280217
108.2407795	0.975160819
108.3042123	0.97504142
108.3676079	0.974922021
108.4309657	0.974802623
108.4942853	0.974683224
108.557566	0.974563826
108.6208073	0.974444427
108.6840086	0.974325028
108.7471695	0.97420563
108.8102899	0.974086231
108.8733707	0.973966833
108.9364129	0.973847434
108.9994175	0.973728035
109.0623856	0.973608637
109.125318	0.973489238
109.188216	0.97336984
109.2510804	0.973250441
109.3139122	0.973131042
109.3767125	0.973011644
109.4394824	0.972892245
109.5022227	0.972772847
109.5649345	0.972653448
109.6276188	0.972534049
109.6902767	0.972414651
109.7529091	0.972295252
109.815517	0.972175853
109.8781015	0.972056455
109.9406635	0.971937056
110.0032042	0.971817658
110.0657244	0.971698259
110.1282252	0.97157886
110.1907075	0.971459462
110.2531725	0.971340063
110.3156212	0.971220665
110.3780544	0.971101266
110.4404733	0.970981867
110.5028788	0.970862469
110.565272	0.97074307
110.6276539	0.970623672
110.6900254	0.970504273
110.7523877	0.970384874
110.8147416	0.970265476
110.8770882	0.970146077
110.9394285	0.970026679
111.0017636	0.96990728
111.0640944	0.969787881
111.1264219	0.969668483
111.1887472	0.969549084
111.2510713	0.969429686
111.3133951	0.969310287
111.3757197	0.969190888
111.4380461	0.96907149
111.5003753	0.968952091
111.5627083	0.968832693
111.6250461	0.968713294
111.6873898	0.968593895
111.7497402	0.968474497
111.8120986	0.968355098
111.8744658	0.968235699
111.9368428	0.968116301
111.9992308	0.967996902
112.0616306	0.967877504
112.1240433	0.967758105
112.1864699	0.967638706
112.2489115	0.967519308
112.3113689	0.967399909
112.3738433	0.967280511
112.4363357	0.967161112
112.498847	0.967041713
112.5613782	0.966922315
112.6239304	0.966802916
112.6865046	0.966683518
112.7491018	0.966564119
112.811723	0.96644472
112.8743692	0.966325322
112.9370414	0.966205923
112.9997407	0.966086525
113.062468	0.965967126
113.1252243	0.965847727
113.1880107	0.965728329
113.2508281	0.96560893
113.3136777	0.965489532
113.3765603	0.965370133
113.439477	0.965250734
113.5024288	0.965131336
113.5654167	0.965011937
113.6284418	0.964892539
113.691505	0.96477314
113.7546073	0.964653741
113.8177498	0.964534343
113.8809334	0.964414944
113.9441593	0.964295545
114.0074282	0.964176147
114.0707414	0.964056748
114.1340998	0.96393735
114.1975044	0.963817951
114.2609562	0.963698552
114.3244554	0.963579154
114.388001	0.963459755
114.451592	0.963340357
114.5152276	0.963220958
114.5789066	0.963101559
114.6426281	0.962982161
114.7063912	0.962862762
114.7701947	0.962743364
114.8340378	0.962623965
114.8979195	0.962504566
114.9618387	0.962385168
115.0257945	0.962265769
115.0897858	0.962146371
115.1538118	0.962026972
115.2178714	0.961907573
115.2819636	0.961788175
115.3460875	0.961668776
115.4102419	0.961549378
115.4744261	0.961429979
115.5386389	0.96131058
115.6028794	0.961191182
115.6671467	0.961071783
115.7314396	0.960952385
115.7957572	0.960832986
115.8600986	0.960713587
115.9244628	0.960594189
115.9888487	0.96047479
116.0532553	0.960355392
116.1176818	0.960235993
116.182127	0.960116594
116.2465901	0.959997196
116.31107	0.959877797
116.3755657	0.959758398
116.4400763	0.959639
116.5046007	0.959519601
116.569138	0.959400203
116.6336872	0.959280804
116.6982473	0.959161405
116.7628173	0.959042007
116.8273962	0.958922608
116.8919831	0.95880321
116.9565769	0.958683811
117.0211767	0.958564412
117.0857814	0.958445014
117.1503901	0.958325615
117.2150018	0.958206217
117.2796156	0.958086818
117.3442303	0.957967419
117.4088451	0.957848021
117.473459	0.957728622
117.5380709	0.957609224
117.6026798	0.957489825
117.6672849	0.957370426
117.731885	0.957251028
117.7964793	0.957131629
117.8610667	0.957012231
117.9256462	0.956892832
117.9902169	0.956773433
118.0547777	0.956654035
118.1193277	0.956534636
118.1838659	0.956415238
118.2483913	0.956295839
118.3129029	0.95617644
118.3773997	0.956057042
118.4418807	0.955937643
118.506345	0.955818244
118.5707916	0.955698846
118.6352194	0.955579447
118.6996275	0.955460049
118.7640149	0.95534065
118.8283807	0.955221251
118.8927237	0.955101853
118.9570431	0.954982454
119.0213378	0.954863056
119.0856069	0.954743657
119.1498493	0.954624258
119.2140641	0.95450486
119.2782504	0.954385461
119.342407	0.954266063
119.4065331	0.954146664
119.4706276	0.954027265
119.5346895	0.953907867
119.5987179	0.953788468
119.6627118	0.95366907
119.7266701	0.953549671
119.790592	0.953430272
119.8544763	0.953310874
119.9183222	0.953191475
119.9821286	0.953072077
120.0458946	0.952952678
120.1096193	0.952833279
120.1733025	0.952713881
120.2369446	0.952594482
120.3005457	0.952475084
120.364106	0.952355685
120.4276256	0.952236286
120.4911047	0.952116888
120.5545436	0.951997489
120.6179424	0.95187809
120.6813013	0.951758692
120.7446205	0.951639293
120.8079001	0.951519895
120.8711404	0.951400496
120.9343415	0.951281097
120.9975036	0.951161699
121.060627	0.9510423
121.1237117	0.950922902
121.1867579	0.950803503
121.249766	0.950684104
121.3127359	0.950564706
121.375668	0.950445307
121.4385624	0.950325909
121.5014192	0.95020651
121.5642388	0.950087111
121.6270212	0.949967713
121.6897666	0.949848314
121.7524752	0.949728916
121.8151473	0.949609517
121.877783	0.949490118
121.9403824	0.94937072
122.0029458	0.949251321
122.0654733	0.949131923
122.1279651	0.949012524
122.1904215	0.948893125
122.2528425	0.948773727
122.3152285	0.948654328
122.3775795	0.94853493
122.4398957	0.948415531
122.5021774	0.948296132
122.5644247	0.948176734
122.6266378	0.948057335
122.6888168	0.947937936
122.7509621	0.947818538
122.8130736	0.947699139
122.8751518	0.947579741
122.9371966	0.947460342
122.9992083	0.947340943
123.0611872	0.947221545
123.1231333	0.947102146
123.1850468	0.946982748
123.246928	0.946863349
123.308777	0.94674395
123.370594	0.946624552
123.4323792	0.946505153
123.4941328	0.946385755
123.5558549	0.946266356
123.6175458	0.946146957
123.6792056	0.946027559
123.7408345	0.94590816
123.8024327	0.945788762
123.8640004	0.945669363
123.9255377	0.945549964
123.9870449	0.945430566
124.0485222	0.945311167
124.1099696	0.945191769
124.1713874	0.94507237
124.2327758	0.944952971
124.294135	0.944833573
124.3554651	0.944714174
124.4167664	0.944594776
124.478039	0.944475377
124.5392831	0.944355978
124.6004988	0.94423658
124.6616865	0.944117181
124.7228461	0.943997783
124.7839781	0.943878384
124.8450824	0.943758985
124.9061594	0.943639587
124.9672091	0.943520188
125.0282318	0.943400789
125.0892277	0.943281391
125.1501969	0.943161992
125.2111396	0.943042594
125.2720561	0.942923195
125.3329464	0.942803796
125.3938109	0.942684398
125.4546495	0.942564999
125.5154627	0.942445601
125.5762504	0.942326202
125.637013	0.942206803
125.6977505	0.942087405
125.7584633	0.941968006
125.8191514	0.941848608
125.8798151	0.941729209
125.9404544	0.94160981
126.0010698	0.941490412
126.0616612	0.941371013
126.1222289	0.941251615
126.182773	0.941132216
126.243294	0.941012817
126.3037922	0.940893419
126.364268	0.94077402
126.4247219	0.940654622
126.4851541	0.940535223
126.5455652	0.940415824
126.6059555	0.940296426
126.6663255	0.940177027
126.7266755	0.940057629
126.7870059	0.93993823
126.8473171	0.939818831
126.9076096	0.939699433
126.9678838	0.939580034
127.02814	0.939460635
127.0883787	0.939341237
127.1486002	0.939221838
127.2088049	0.93910244
127.2689934	0.938983041
127.3291659	0.938863642
127.3893229	0.938744244
127.4494647	0.938624845
127.5095918	0.938505447
127.5697046	0.938386048
127.6298035	0.938266649
127.6898889	0.938147251
127.7499611	0.938027852
127.8100207	0.937908454
127.8700679	0.937789055
127.9301032	0.937669656
127.9901271	0.937550258
128.0501398	0.937430859
128.1101419	0.937311461
128.1701336	0.937192062
128.2301155	0.937072663
128.2900879	0.936953265
128.3500512	0.936833866
128.4100058	0.936714468
128.4699522	0.936595069
128.5298907	0.93647567
128.5898217	0.936356272
128.6497456	0.936236873
128.7096629	0.936117475
128.7695739	0.935998076
128.8294791	0.935878677
128.8893788	0.935759279
128.9492735	0.93563988
129.0091635	0.935520481
129.0690493	0.935401083
129.1289312	0.935281684
129.1888097	0.935162286
129.2486852	0.935042887
129.308558	0.934923488
129.3684286	0.93480409
129.4282974	0.934684691
129.4881648	0.934565293
129.5480311	0.934445894
129.6078969	0.934326495
129.6677624	0.934207097
129.7276281	0.934087698
129.7874944	0.9339683
129.8473617	0.933848901
129.9072304	0.933729502
129.9671009	0.933610104
130.0269736	0.933490705
130.0868489	0.933371307
130.1467272	0.933251908
130.206609	0.933132509
130.2664945	0.933013111
130.3263843	0.932893712
130.3862787	0.932774314
130.4461782	0.932654915
130.506083	0.932535516
130.5659937	0.932416118
130.6259107	0.932296719
130.6858342	0.932177321
130.7457649	0.932057922
130.8057029	0.931938523
130.8656489	0.931819125
130.925603	0.931699726
130.9855659	0.931580327
131.0455378	0.931460929
131.1055191	0.93134153
131.1655103	0.931222132
131.2255118	0.931102733
131.285524	0.930983334
131.3455472	0.930863936
131.4055819	0.930744537
131.4656285	0.930625139
131.5256874	0.93050574
131.5857589	0.930386341
131.6458436	0.930266943
131.7059417	0.930147544
131.7660538	0.930028146
131.8261801	0.929908747
131.8863212	0.929789348
131.9464773	0.92966995
132.006649	0.929550551
132.0668365	0.929431153
132.1270404	0.929311754
132.187261	0.929192355
132.2474988	0.929072957
132.307754	0.928953558
132.3680272	0.92883416
132.4283187	0.928714761
132.4886289	0.928595362
132.5489583	0.928475964
132.609307	0.928356565
132.6696747	0.928237167
132.7300609	0.928117768
132.7904653	0.927998369
132.8508875	0.927878971
132.911327	0.927759572
132.9717836	0.927640174
133.0322567	0.927520775
133.0927459	0.927401376
133.153251	0.927281978
133.2137714	0.927162579
133.2743068	0.92704318
133.3348568	0.926923782
133.3954209	0.926804383
133.4559988	0.926684985
133.5165901	0.926565586
133.5771944	0.926446187
133.6378112	0.926326789
133.6984402	0.92620739
133.759081	0.926087992
133.8197332	0.925968593
133.8803963	0.925849194
133.9410701	0.925729796
134.001754	0.925610397
134.0624476	0.925490999
134.1231507	0.9253716
134.1838627	0.925252201
134.2445833	0.925132803
134.3053121	0.925013404
134.3660487	0.924894006
134.4267926	0.924774607
134.4875435	0.924655208
134.548301	0.92453581
134.6090647	0.924416411
134.6698342	0.924297013
134.730609	0.924177614
134.7913888	0.924058215
134.8521732	0.923938817
134.9129617	0.923819418
134.9737541	0.92370002
135.0345498	0.923580621
135.0953485	0.923461222
135.1561498	0.923341824
135.2169533	0.923222425
135.2777585	0.923103026
135.3385651	0.922983628
135.3993727	0.922864229
135.4601809	0.922744831
135.5209893	0.922625432
135.5817974	0.922506033
135.642605	0.922386635
135.7034115	0.922267236
135.7642166	0.922147838
135.8250198	0.922028439
135.8858209	0.92190904
135.9466193	0.921789642
136.0074147	0.921670243
136.0682067	0.921550845
136.1289949	0.921431446
136.1897789	0.921312047
136.2505582	0.921192649
136.3113325	0.92107325
136.3721015	0.920953852
136.4328646	0.920834453
136.4936214	0.920715054
136.5543717	0.920595656
136.6151149	0.920476257
136.6758508	0.920356859
136.7365788	0.92023746
136.7972986	0.920118061
136.8580098	0.919998663
136.9187119	0.919879264
136.9794047	0.919759866
137.0400876	0.919640467
137.1007603	0.919521068
137.1614225	0.91940167
137.2220736	0.919282271
137.2827132	0.919162872
137.3433411	0.919043474
137.4039567	0.918924075
137.4645598	0.918804677
137.5251498	0.918685278
137.5857264	0.918565879
137.6462892	0.918446481
137.7068378	0.918327082
137.7673718	0.918207684
137.8278907	0.918088285
137.8883943	0.917968886
137.948882	0.917849488
138.0093535	0.917730089
138.0698084	0.917610691
138.1302463	0.917491292
138.1906668	0.917371893
138.2510695	0.917252495
138.3114539	0.917133096
138.3718198	0.917013698
138.4321666	0.916894299
138.4924941	0.9167749
138.5528017	0.916655502
138.6130891	0.916536103
138.6733559	0.916416705
138.7336017	0.916297306
138.793826	0.916177907
138.8540286	0.916058509
138.914209	0.91593911
138.9743667	0.915819712
139.0345014	0.915700313
139.0946128	0.915580914
139.1547003	0.915461516
139.2147636	0.915342117
139.2748023	0.915222719
139.334816	0.91510332
139.3948046	0.914983921
139.4547682	0.914864523
139.514707	0.914745124
139.5746211	0.914625725
139.6345107	0.914506327
139.6943759	0.914386928
139.7542169	0.91426753
139.8140338	0.914148131
139.8738268	0.914028732
139.933596	0.913909334
139.9933416	0.913789935
140.0530637	0.913670537
140.1127625	0.913551138
140.1724382	0.913431739
140.2320908	0.913312341
140.2917206	0.913192942
140.3513277	0.913073544
140.4109122	0.912954145
140.4704743	0.912834746
140.5300141	0.912715348
140.5895319	0.912595949
140.6490276	0.912476551
140.7085016	0.912357152
140.7679539	0.912237753
140.8273847	0.912118355
140.8867942	0.911998956
140.9461824	0.911879558
141.0055496	0.911760159
141.0648959	0.91164076
141.1242215	0.911521362
141.1835265	0.911401963
141.242811	0.911282565
141.3020752	0.911163166
