Temperature Voltage	
5.9979989995	1.5603468525
6.0055027514	1.5600586339
6.0130065033	1.5597703568
6.0205102551	1.5594820218
6.028014007	1.5591936296
6.0355177589	1.558905181
6.0430215108	1.5586166766
6.0505252626	1.5583281173
6.0580290145	1.5580395036
6.0655327664	1.5577508364
6.0730365183	1.5574621163
6.0805402701	1.557173344
6.088044022	1.5568845204
6.0955477739	1.556595646
6.1030515258	1.5563067216
6.1105552776	1.5560177479
6.1180590295	1.5557287257
6.1255627814	1.5554396556
6.1330665333	1.5551505383
6.1405702851	1.5548613747
6.148074037	1.5545721653
6.1555777889	1.5542829109
6.1630815408	1.5539936123
6.1705852926	1.5537042701
6.1780890445	1.553414885
6.1855927964	1.5531254578
6.1930965483	1.5528359892
6.2006003002	1.5525464799
6.208104052	1.5522569306
6.2156078039	1.551967342
6.2231115558	1.5516777149
6.2306153077	1.5513880499
6.2381190595	1.5510983478
6.2456228114	1.5508086093
6.2531265633	1.5505188351
6.2606303152	1.550229026
6.268134067	1.5499391825
6.2756378189	1.5496493055
6.2831415708	1.5493593957
6.2906453227	1.5490694538
6.2981490745	1.5487794805
6.3056528264	1.5484894764
6.3131565783	1.5481994424
6.3206603302	1.5479093792
6.328164082	1.5476192874
6.3356678339	1.5473291678
6.3431715858	1.5470390211
6.3506753377	1.5467488479
6.3581790895	1.5464586491
6.3656828414	1.5461684254
6.3731865933	1.5458781774
6.3806903452	1.5455879058
6.388194097	1.5452976115
6.3956978489	1.545007295
6.4032016008	1.5447169571
6.4107053527	1.5444265986
6.4182091046	1.5441362201
6.4257128564	1.5438458224
6.4332166083	1.5435554062
6.4407203602	1.5432649721
6.4482241121	1.542974521
6.4557278639	1.5426840535
6.4632316158	1.5423935703
6.4707353677	1.5421030721
6.4782391196	1.5418125598
6.4857428714	1.5415220339
6.4932466233	1.5412314952
6.5007503752	1.5409409444
6.5082541271	1.5406503824
6.5157578789	1.5403598107
6.5232616308	1.5400692308
6.5307653827	1.5397786442
6.5382691346	1.5394880525
6.5457728864	1.5391974573
6.5532766383	1.53890686
6.5607803902	1.5386162622
6.5682841421	1.5383256655
6.5757878939	1.5380350713
6.5832916458	1.5377444813
6.5907953977	1.537453897
6.5982991496	1.5371633199
6.6058029015	1.5368727516
6.6133066533	1.5365821936
6.6208104052	1.5362916475
6.6283141571	1.5360011147
6.635817909	1.5357105969
6.6433216608	1.5354200956
6.6508254127	1.5351296123
6.6583291646	1.5348391486
6.6658329165	1.534548706
6.6733366683	1.534258286
6.6808404202	1.5339678903
6.6883441721	1.5336775203
6.695847924	1.5333871776
6.7033516758	1.5330968637
6.7108554277	1.5328065801
6.7183591796	1.5325163285
6.7258629315	1.5322261104
6.7333666833	1.5319359272
6.7408704352	1.5316457806
6.7483741871	1.5313556721
6.755877939	1.5310656032
6.7633816908	1.5307755755
6.7708854427	1.5304855904
6.7783891946	1.5301956497
6.7858929465	1.5299057547
6.7933966983	1.5296159071
6.8009004502	1.5293261084
6.8084042021	1.5290363601
6.815907954	1.5287466638
6.8234117059	1.528457021
6.8309154577	1.5281674333
6.8384192096	1.5278779021
6.8459229615	1.5275884291
6.8534267134	1.5272990158
6.8609304652	1.5270096637
6.8684342171	1.5267203744
6.875937969	1.5264311494
6.8834417209	1.5261419903
6.8909454727	1.5258528986
6.8984492246	1.5255638758
6.9059529765	1.5252749235
6.9134567284	1.5249860432
6.9209604802	1.5246972365
6.9284642321	1.524408505
6.935967984	1.52411985
6.9434717359	1.5238312733
6.9509754877	1.5235427764
6.9584792396	1.5232543607
6.9659829915	1.5229660279
6.9734867434	1.5226777794
6.9809904952	1.5223896168
6.9884942471	1.5221015417
6.995997999	1.5218135557
7.0035017509	1.5215256601
7.0110055028	1.5212378563
7.0185092546	1.520950145
7.0260130065	1.5206625272
7.0335167584	1.5203750035
7.0410205103	1.5200875749
7.0485242621	1.5198002421
7.056028014	1.519513006
7.0635317659	1.5192258674
7.0710355178	1.5189388271
7.0785392696	1.5186518859
7.0860430215	1.5183650447
7.0935467734	1.5180783042
7.1010505253	1.5177916653
7.1085542771	1.5175051289
7.116058029	1.5172186956
7.1235617809	1.5169323664
7.1310655328	1.516646142
7.1385692846	1.5163600233
7.1460730365	1.5160740112
7.1535767884	1.5157881063
7.1610805403	1.5155023096
7.1685842921	1.5152166218
7.176088044	1.5149310438
7.1835917959	1.5146455764
7.1910955478	1.5143602205
7.1985992996	1.5140749767
7.2061030515	1.5137898461
7.2136068034	1.5135048292
7.2211105553	1.5132199271
7.2286143072	1.5129351405
7.236118059	1.5126504703
7.2436218109	1.5123659171
7.2511255628	1.512081482
7.2586293147	1.5117971656
7.2661330665	1.5115129689
7.2736368184	1.5112288926
7.2811405703	1.5109449375
7.2886443222	1.5106611045
7.296148074	1.5103773944
7.3036518259	1.510093808
7.3111555778	1.5098103461
7.3186593297	1.5095270095
7.3261630815	1.5092437992
7.3336668334	1.5089607158
7.3411705853	1.5086777602
7.3486743372	1.5083949332
7.356178089	1.5081122357
7.3636818409	1.5078296684
7.3711855928	1.5075472322
7.3786893447	1.5072649279
7.3861930965	1.5069827564
7.3936968484	1.5067007183
7.4012006003	1.5064188147
7.4087043522	1.5061370462
7.4162081041	1.5058554137
7.4237118559	1.505573918
7.4312156078	1.5052925599
7.4387193597	1.5050113403
7.4462231116	1.50473026
7.4537268634	1.5044493198
7.4612306153	1.5041685205
7.4687343672	1.5038878629
7.4762381191	1.5036073479
7.4837418709	1.5033269762
7.4912456228	1.5030467487
7.4987493747	1.5027666663
7.5062531266	1.5024867296
7.5137568784	1.5022069397
7.5212606303	1.5019272973
7.5287643822	1.5016478032
7.5362681341	1.5013684585
7.5437718859	1.5010892638
7.5512756378	1.5008102201
7.5587793897	1.5005313283
7.5662831416	1.5002525891
7.5737868934	1.4999740035
7.5812906453	1.4996955723
7.5887943972	1.4994172963
7.5962981491	1.4991391765
7.603801901	1.4988612136
7.6113056528	1.4985834086
7.6188094047	1.4983057623
7.6263131566	1.4980282755
7.6338169085	1.4977509492
7.6413206603	1.4974737841
7.6488244122	1.4971967811
7.6563281641	1.4969199411
7.663831916	1.496643265
7.6713356678	1.4963667536
7.6788394197	1.4960904077
7.6863431716	1.4958142282
7.6938469235	1.4955382161
7.7013506753	1.495262372
7.7088544272	1.494986697
7.7163581791	1.4947111918
7.723861931	1.4944358573
7.7313656828	1.4941606944
7.7388694347	1.4938857039
7.7463731866	1.4936108867
7.7538769385	1.4933362436
7.7613806903	1.4930617756
7.7688844422	1.4927874833
7.7763881941	1.4925133679
7.783891946	1.4922394299
7.7913956978	1.4919656705
7.7988994497	1.4916920903
7.8064032016	1.4914186902
7.8139069535	1.4911454712
7.8214107054	1.490872434
7.8289144572	1.4905995796
7.8364182091	1.4903269087
7.843921961	1.4900544223
7.8514257129	1.4897821212
7.8589294647	1.4895100062
7.8664332166	1.4892380783
7.8739369685	1.4889663382
7.8814407204	1.4886947869
7.8889444722	1.4884234251
7.8964482241	1.4881522538
7.903951976	1.4878812738
7.9114557279	1.487610486
7.9189594797	1.4873398912
7.9264632316	1.4870694903
7.9339669835	1.4867992841
7.9414707354	1.4865292735
7.9489744872	1.4862594594
7.9564782391	1.4859898425
7.963981991	1.4857204239
7.9714857429	1.4854512043
7.9789894947	1.4851821845
7.9864932466	1.4849133655
7.9939969985	1.4846447482
8.0015007504	1.4843763333
8.0090045023	1.4841081214
8.0165082541	1.4838401127
8.024012006	1.4835723072
8.0315157579	1.4833047049
8.0390195098	1.4830373057
8.0465232616	1.4827701097
8.0540270135	1.4825031169
8.0615307654	1.4822363273
8.0690345173	1.481969741
8.0765382691	1.4817033578
8.084042021	1.4814371778
8.0915457729	1.4811712011
8.0990495248	1.4809054276
8.1065532766	1.4806398573
8.1140570285	1.4803744903
8.1215607804	1.4801093265
8.1290645323	1.479844366
8.1365682841	1.4795796088
8.144072036	1.4793150548
8.1515757879	1.4790507041
8.1590795398	1.4787865567
8.1665832916	1.4785226126
8.1740870435	1.4782588718
8.1815907954	1.4779953343
8.1890945473	1.4777320001
8.1965982991	1.4774688692
8.204102051	1.4772059417
8.2116058029	1.4769432175
8.2191095548	1.4766806966
8.2266133067	1.4764183791
8.2341170585	1.4761562649
8.2416208104	1.4758943541
8.2491245623	1.4756326466
8.2566283142	1.4753711425
8.264132066	1.4751098419
8.2716358179	1.4748487445
8.2791395698	1.4745878506
8.2866433217	1.4743271601
8.2941470735	1.474066673
8.3016508254	1.4738063893
8.3091545773	1.473546309
8.3166583292	1.4732864322
8.324162081	1.4730267588
8.3316658329	1.4727672888
8.3391695848	1.4725080223
8.3466733367	1.4722489592
8.3541770885	1.4719900996
8.3616808404	1.4717314435
8.3691845923	1.4714729908
8.3766883442	1.4712147416
8.384192096	1.4709566959
8.3916958479	1.4706988537
8.3991995998	1.470441215
8.4067033517	1.4701837798
8.4142071036	1.4699265481
8.4217108554	1.46966952
8.4292146073	1.4694126953
8.4367183592	1.4691560742
8.4442221111	1.4688996567
8.4517258629	1.4686434427
8.4592296148	1.4683874322
8.4667333667	1.4681316253
8.4742371186	1.467876022
8.4817408704	1.4676206223
8.4892446223	1.4673654261
8.4967483742	1.4671104336
8.5042521261	1.4668556446
8.5117558779	1.4666010593
8.5192596298	1.4663466778
8.5267633817	1.4660925002
8.5342671336	1.4658385267
8.5417708854	1.4655847574
8.5492746373	1.4653311924
8.5567783892	1.4650778318
8.5642821411	1.4648246758
8.5717858929	1.4645717245
8.5792896448	1.4643189781
8.5867933967	1.4640664366
8.5942971486	1.4638141002
8.6018009005	1.463561969
8.6093046523	1.4633100431
8.6168084042	1.4630583228
8.6243121561	1.462806808
8.631815908	1.462555499
8.6393196598	1.4623043958
8.6468234117	1.4620534987
8.6543271636	1.4618028076
8.6618309155	1.4615523228
8.6693346673	1.4613020444
8.6768384192	1.4610519724
8.6843421711	1.4608021072
8.691845923	1.4605524486
8.6993496748	1.460302997
8.7068534267	1.4600537524
8.7143571786	1.459804715
8.7218609305	1.4595558848
8.7293646823	1.459307262
8.7368684342	1.4590588468
8.7443721861	1.4588106392
8.751875938	1.4585626395
8.7593796898	1.4583148476
8.7668834417	1.4580672638
8.7743871936	1.4578198882
8.7818909455	1.4575727209
8.7893946973	1.4573257621
8.7968984492	1.4570790118
8.8044022011	1.4568324702
8.811905953	1.4565861374
8.8194097049	1.4563400136
8.8269134567	1.4560940989
8.8344172086	1.4558483934
8.8419209605	1.4556028972
8.8494247124	1.4553576105
8.8569284642	1.4551125334
8.8644322161	1.454867666
8.871935968	1.4546230085
8.8794397199	1.454378561
8.8869434717	1.4541343236
8.8944472236	1.4538902964
8.9019509755	1.4536464796
8.9094547274	1.4534028733
8.9169584792	1.4531594777
8.9244622311	1.4529162928
8.931965983	1.4526733187
8.9394697349	1.4524305557
8.9469734867	1.4521880039
8.9544772386	1.4519456633
8.9619809905	1.4517035341
8.9694847424	1.4514616165
8.9769884942	1.4512199105
8.9844922461	1.4509784163
8.991995998	1.450737134
8.9994997499	1.4504960638
9.0070035018	1.4502552057
9.0145072536	1.4500145595
9.0220110055	1.4497741248
9.0295147574	1.4495339014
9.0370185093	1.4492938889
9.0445222611	1.4490540871
9.052026013	1.4488144955
9.0595297649	1.4485751139
9.0670335168	1.4483359419
9.0745372686	1.4480969793
9.0820410205	1.4478582257
9.0895447724	1.4476196808
9.0970485243	1.4473813442
9.1045522761	1.4471432158
9.112056028	1.446905295
9.1195597799	1.4466675817
9.1270635318	1.4464300754
9.1345672836	1.446192776
9.1420710355	1.445955683
9.1495747874	1.4457187961
9.1570785393	1.445482115
9.1645822911	1.4452456395
9.172086043	1.4450093691
9.1795897949	1.4447733036
9.1870935468	1.4445374426
9.1945972986	1.4443017859
9.2021010505	1.444066333
9.2096048024	1.4438310838
9.2171085543	1.4435960378
9.2246123062	1.4433611947
9.232116058	1.4431265543
9.2396198099	1.4428921162
9.2471235618	1.44265788
9.2546273137	1.4424238456
9.2621310655	1.4421900124
9.2696348174	1.4419563803
9.2771385693	1.441722949
9.2846423212	1.441489718
9.292146073	1.441256687
9.2996498249	1.4410238558
9.3071535768	1.4407912241
9.3146573287	1.4405587915
9.3221610805	1.4403265576
9.3296648324	1.4400945222
9.3371685843	1.439862685
9.3446723362	1.4396310456
9.352176088	1.4393996038
9.3596798399	1.4391683591
9.3671835918	1.4389373113
9.3746873437	1.43870646
9.3821910955	1.438475805
9.3896948474	1.4382453459
9.3971985993	1.4380150824
9.4047023512	1.4377850142
9.4122061031	1.437555141
9.4197098549	1.4373254624
9.4272136068	1.4370959781
9.4347173587	1.4368666878
9.4422211106	1.4366375911
9.4497248624	1.4364086879
9.4572286143	1.4361799777
9.4647323662	1.4359514602
9.4722361181	1.4357231351
9.4797398699	1.4354950021
9.4872436218	1.4352670609
9.4947473737	1.4350393111
9.5022511256	1.4348117525
9.5097548774	1.4345843846
9.5172586293	1.4343572073
9.5247623812	1.4341302203
9.5322661331	1.4339034233
9.5397698849	1.4336768161
9.5472736368	1.4334503983
9.5547773887	1.4332241697
9.5622811406	1.43299813
9.5697848924	1.432772279
9.5772886443	1.4325466164
9.5847923962	1.4323211419
9.5922961481	1.4320958552
9.5997998999	1.4318707561
9.6073036518	1.4316458443
9.6148074037	1.4314211195
9.6223111556	1.4311965815
9.6298149075	1.4309722299
9.6373186593	1.4307480646
9.6448224112	1.4305240852
9.6523261631	1.4303002916
9.659829915	1.4300766833
9.6673336668	1.4298532601
9.6748374187	1.4296300218
9.6823411706	1.4294069681
9.6898449225	1.4291840987
9.6973486743	1.4289614134
9.7048524262	1.4287389118
9.7123561781	1.4285165937
9.71985993	1.4282944589
9.7273636818	1.4280725071
9.7348674337	1.4278507379
9.7423711856	1.4276291512
9.7498749375	1.4274077466
9.7573786893	1.4271865239
9.7648824412	1.4269654828
9.7723861931	1.4267446231
9.779889945	1.4265239444
9.7873936968	1.4263034465
9.7948974487	1.4260831292
9.8024012006	1.4258629921
9.8099049525	1.4256430349
9.8174087044	1.4254232575
9.8249124562	1.4252036596
9.8324162081	1.4249842408
9.83991996	1.4247650009
9.8474237119	1.4245459397
9.8549274637	1.4243270568
9.8624312156	1.424108352
9.8699349675	1.423889825
9.8774387194	1.4236714756
9.8849424712	1.4234533034
9.8924462231	1.4232353083
9.899949975	1.4230174899
9.9074537269	1.4227998479
9.9149574787	1.4225823822
9.9224612306	1.4223650923
9.9299649825	1.4221479781
9.9374687344	1.4219310393
9.9449724862	1.4217142756
9.9524762381	1.4214976868
9.95997999	1.4212812725
9.9674837419	1.4210650325
9.9749874937	1.4208489665
9.9824912456	1.4206330743
9.9899949975	1.4204173556
9.9974987494	1.4202018101
10.0050025013	1.4199864375
10.0125062531	1.4197712376
10.020010005	1.4195562102
10.0275137569	1.4193413551
10.0350175088	1.4191266721
10.0425212606	1.4189121608
10.0500250125	1.4186978212
10.0575287644	1.418483653
10.0650325163	1.4182696559
10.0725362681	1.4180558298
10.08004002	1.4178421744
10.0875437719	1.4176286895
10.0950475238	1.4174153749
10.1025512756	1.4172022304
10.1100550275	1.4169892557
10.1175587794	1.4167764507
10.1250625313	1.4165638151
10.1325662831	1.4163513487
10.140070035	1.4161390512
10.1475737869	1.4159269225
10.1550775388	1.4157149624
10.1625812906	1.4155031705
10.1700850425	1.4152915468
10.1775887944	1.4150800909
10.1850925463	1.4148688027
10.1925962981	1.414657682
10.20010005	1.4144467284
10.2076038019	1.4142359419
10.2151075538	1.4140253221
10.2226113057	1.4138148689
10.2301150575	1.4136045821
10.2376188094	1.4133944613
10.2451225613	1.4131845065
10.2526263132	1.4129747173
10.260130065	1.4127650937
10.2676338169	1.4125556352
10.2751375688	1.4123463418
10.2826413207	1.4121372132
10.2901450725	1.4119282492
10.2976488244	1.4117194495
10.3051525763	1.411510814
10.3126563282	1.4113023424
10.32016008	1.4110940346
10.3276638319	1.4108858902
10.3351675838	1.4106779091
10.3426713357	1.410470091
10.3501750875	1.4102624358
10.3576788394	1.4100549431
10.3651825913	1.4098476129
10.3726863432	1.4096404449
10.380190095	1.4094334388
10.3876938469	1.4092265944
10.3951975988	1.4090199115
10.4027013507	1.40881339
10.4102051026	1.4086070295
10.4177088544	1.4084008299
10.4252126063	1.4081947909
10.4327163582	1.4079889123
10.4402201101	1.4077831939
10.4477238619	1.4075776355
10.4552276138	1.4073722369
10.4627313657	1.4071669978
10.4702351176	1.406961918
10.4777388694	1.4067569974
10.4852426213	1.4065522356
10.4927463732	1.4063476324
10.5002501251	1.4061431877
10.5077538769	1.4059389012
10.5152576288	1.4057347727
10.5227613807	1.4055308019
10.5302651326	1.4053269884
10.5377688844	1.4051233321
10.5452726363	1.4049198327
10.5527763882	1.4047164898
10.5602801401	1.4045133033
10.5677838919	1.4043102729
10.5752876438	1.4041073982
10.5827913957	1.403904679
10.5902951476	1.4037021151
10.5977988994	1.4034997061
10.6053026513	1.4032974518
10.6128064032	1.403095352
10.6203101551	1.4028934063
10.627813907	1.4026916145
10.6353176588	1.4024899764
10.6428214107	1.4022884915
10.6503251626	1.4020871598
10.6578289145	1.4018859808
10.6653326663	1.4016849544
10.6728364182	1.4014840802
10.6803401701	1.401283358
10.687843922	1.4010827875
10.6953476738	1.4008823685
10.7028514257	1.4006821007
10.7103551776	1.4004819837
10.7178589295	1.4002820174
10.7253626813	1.4000822015
10.7328664332	1.3998825356
10.7403701851	1.3996830196
10.747873937	1.3994836531
10.7553776888	1.3992844359
10.7628814407	1.3990853677
10.7703851926	1.3988864482
10.7778889445	1.3986876772
10.7853926963	1.3984890544
10.7928964482	1.3982905795
10.8004002001	1.3980922523
10.807903952	1.3978940725
10.8154077039	1.3976960397
10.8229114557	1.3974981538
10.8304152076	1.3973004145
10.8379189595	1.3971028215
10.8454227114	1.3969053745
10.8529264632	1.3967080732
10.8604302151	1.3965109175
10.867933967	1.3963139069
10.8754377189	1.3961170413
10.8829414707	1.3959203204
10.8904452226	1.3957237438
10.8979489745	1.3955273114
10.9054527264	1.3953310229
10.9129564782	1.3951348779
10.9204602301	1.3949388763
10.927963982	1.3947430177
10.9354677339	1.3945473019
10.9429714857	1.3943517285
10.9504752376	1.3941562975
10.9579789895	1.3939610083
10.9654827414	1.3937658609
10.9729864932	1.3935708549
10.9804902451	1.39337599
10.987993997	1.393181266
10.9954977489	1.3929866827
11.0030015008	1.3927922396
11.0105052526	1.3925979366
11.0180090045	1.3924037733
11.0255127564	1.3922097495
11.0330165083	1.3920158647
11.0405202601	1.3918221187
11.048024012	1.3916285111
11.0555277639	1.3914350417
11.0630315158	1.3912417101
11.0705352676	1.3910485159
11.0780390195	1.390855459
11.0855427714	1.3906625389
11.0930465233	1.3904697553
11.1005502751	1.390277108
11.108054027	1.3900845966
11.1155577789	1.3898922207
11.1230615308	1.3896999801
11.1305652826	1.3895078744
11.1380690345	1.3893159034
11.1455727864	1.3891240666
11.1530765383	1.3889323639
11.1605802901	1.3887407948
11.168084042	1.3885493591
11.1755877939	1.3883580563
11.1830915458	1.3881668863
11.1905952976	1.3879758487
11.1980990495	1.3877849432
11.2056028014	1.3875941694
11.2131065533	1.387403527
11.2206103052	1.3872130157
11.228114057	1.3870226353
11.2356178089	1.3868323853
11.2431215608	1.3866422655
11.2506253127	1.3864522755
11.2581290645	1.386262415
11.2656328164	1.3860726837
11.2731365683	1.3858830813
11.2806403202	1.3856936075
11.288144072	1.3855042619
11.2956478239	1.3853150442
11.3031515758	1.3851259541
11.3106553277	1.3849369914
11.3181590795	1.3847481555
11.3256628314	1.3845594464
11.3331665833	1.3843708635
11.3406703352	1.3841824067
11.348174087	1.3839940755
11.3556778389	1.3838058697
11.3631815908	1.383617789
11.3706853427	1.383429833
11.3781890945	1.3832420014
11.3856928464	1.3830542939
11.3931965983	1.3828667102
11.4007003502	1.3826792499
11.4082041021	1.3824919128
11.4157078539	1.3823046985
11.4232116058	1.3821176067
11.4307153577	1.3819306371
11.4382191096	1.3817437893
